,id,back,city,day,death,family,father,film,find,finds,first,friends,get,girl,group,he,help,home,life,lives,love,man,must,never,new,old,one,people,school,story,take,time,town,two,war,way,woman,world,year,years,young,genres,title,revenue,release_date,production_companies
4383,12117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Drama, Thriller",Instinct,34105207,1999-06-04,"Spyglass Entertainment, Touchstone Pictures"
4384,10523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Drama, History",W.,29506464,2008-10-17,"Ixtlan Productions, JCE Movies, Global Entertainment Group, Lionsgate"
4385,35169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"Family, Comedy, Fantasy",Furry Vengeance,36236710,2010-04-30,Robert Simonds Productions
4386,9569,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Action,Hard to Kill,47410000,1990-02-09,"Warner Bros. Pictures, Lee Rich Productions"
4387,466622,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Action, Thriller",The Rhythm Section,5989583,2020-01-31,"Eon Productions, Global Road Entertainment, Babieka Films, Ingenious Media, Whitebeard Films, AGC Studios, Paramount"
4388,744594,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy, Drama, Science Fiction",White Noise,71476,2022-11-25,"Heyday Films, NB/GG Pictures, A24"
4389,11040,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Adventure, Western, Comedy, Drama",Little Big Man,31559552,1970-12-14,"Cinema Center Films, Stockbridge-Hiller Productions"
4390,12142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Action, Fantasy, Horror",Alone in the Dark,12693645,2005-01-28,"Boll Kino Beteiligungs GmbH & Co. KG, Brightlight Pictures, Herold Productions, Infogrames Entertainment, AITD Productions"
4391,12227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Action, Adventure, Drama, Family",White Fang,34793160,1991-01-18,"Walt Disney Pictures, Silver Screen Partners IV, Hybrid Productions Inc."
4392,20770,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy, Romance",But I'm a Cheerleader,2600000,2000-07-07,"Ignite Entertainment, Lionsgate, The Kushner-Locke Company"
4393,10280,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Horror, Thriller",Thinner,15315484,1996-10-25,"Spelling Films, Paramount"
4394,452522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"Crime, Drama, Mystery, TV Movie",Twin Peaks,0,1989-09-28,"Lynch Entertainment, Lynch/Frost Productions, Spelling Entertainment, Worldvision"
4395,4012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drama,The Believer,1309316,2001-08-23,"Seven Arts Pictures, Fuller Films"
4396,11335,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action, Adventure, Comedy, Family",Popeye,49823037,1980-12-12,"Walt Disney Productions, Paramount"
4397,993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mystery, Thriller, Crime, Comedy",Sleuth,5750000,1972-12-10,Palomar Pictures International
4398,45658,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy, Drama, Romance",Everything Must Go,2614773,2011-05-13,IM Global
4399,126319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Animation, Comedy, Drama, Family, Adventure",Ernest & Celestine,8109160,2012-12-12,"StudioCanal, Les Armateurs, Maybe Movies, La Parti Production, Melusine Productions"
4400,17130,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"Comedy, Drama, Romance",Crossroads,61141030,2002-02-15,"Paramount, MTV Films, Zomba Films, Summit Entertainment"
4401,45094,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,1,0,0,Drama,Conviction,11826980,2010-10-15,"Pantheon Entertainment Corporation, Omega Entertainment, Longfellow Pictures, Oceana Media Finance, Prescience, Innocence Productions"
4402,10712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama, Romance",Far from Heaven,29027914,2002-09-02,"Killer Films, Section Eight, John Wells Productions, Vulcan Productions, USA Films, TF1 International, Clear Blue Sky Productions, Focus Features"
4403,11821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"Comedy, Romance",Doc Hollywood,54830779,1991-08-02,Warner Bros. Pictures
4404,408648,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Adventure, Action, Animation, Science Fiction, Comedy",Batman and Harley Quinn,39091,2017-08-14,"DC Comics, DC Entertainment, Warner Bros. Animation"
4405,1977,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,"Mystery, Horror, Thriller",The Grudge 3,38610009,2009-05-12,"Ozla Pictures, Stage 6 Films, Ghost House Pictures, Mandate International"
4406,1613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Thriller, Action, Comedy, Crime",The 51st State,12881605,2001-12-07,"The Film Consortium, Alliance Atlantis, National Lottery, Fifty First Films, Artists Production Group (APG), Film Council"
4407,10894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Comedy, Drama, Horror",May,264349,2003-05-02,"A Loopy Production LLC, 2 Loop Films"
4408,9819,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,Drama,Marvin's Room,12803305,1996-12-18,"Tribeca Productions, Miramax, Scott Rudin Productions"
4409,9410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Comedy, Drama, Romance",Great Expectations,55494066,1998-01-30,"20th Century Fox, The Linson Company"
4410,3573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"Romance, Comedy, Drama",Emma,22231658,1996-08-02,"Miramax, Haft Entertainment, Matchmaker Films"
4411,21334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Drama, Family",Children of Heaven,925402,1997-08-01,"Kanoon, Miramax"
4412,11519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy, War",1941,94900000,1979-12-14,"Columbia Pictures, A-Team, Universal Pictures"
4413,345923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"Mystery, Thriller, Drama",All I See Is You,646946,2017-08-10,"2DUX², SC Films International, Wing and a Prayer Pictures, LINK Entertainment, SC Films Thailand Co."
4414,89691,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Horror, Thriller",ATM,921752,2012-02-17,"The Safran Company, Gold Circle Films, Buffalo Gal Pictures"
4415,238603,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"Family, Adventure, Science Fiction",Earth to Echo,45300000,2014-06-14,"Panay Films, Walt Disney Pictures"
4416,14282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Fantasy, Adventure, Animation",Ninja Scroll,0,1993-06-05,"Madhouse, Animate Film, JVC, movic"
4417,20178,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Comedy, Romance, Drama",World's Greatest Dad,295750,2009-08-20,"Magnolia Pictures, Jerkschool Productions"
4418,14002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Documentary,Baraka,0,1992-09-15,Magidson Films
4419,11004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"Comedy, Drama",Wonder Boys,0,2000-02-22,"Paramount, Curtis Hanson Productions, BBC, MFF Feature Film Productions, Marubeni, Mutual Film Company, Scott Rudin Productions, TOHO-TOWA"
4420,24804,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"Comedy, Action",Black Dynamite,296557,2009-10-16,"Six Point Harness, Destination Films, Goliath Entertainment, Ars Nova"
4421,27585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Drama,Rabbit Hole,5144717,2010-12-16,"Olympus Pictures, OddLot Entertainment, Blossom Films"
4422,428399,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Horror, Fantasy, Drama",Cold Skin,0,2017-10-20,"Kanzaman Productions, Babieka Films, The Ink Connection, Pontas Film & Literary Agency, Gran Babieka"
4423,10186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"Comedy, Music",The Rocker,8762890,2008-08-20,Fox Atomic
4424,9707,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"Comedy, Horror, Thriller, Mystery, Fantasy",Bubba Ho-tep,0,2002-06-09,"Silver Sphere Corporation, Metro-Goldwyn-Mayer"
4425,654974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Comedy, Crime, Family",Home Sweet Home Alone,0,2021-11-12,"20th Century Studios, Hutch Parker Entertainment"
4426,10197,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama, Music, Romance",Nine,53825515,2009-12-03,"Relativity Media, The Weinstein Company"
4427,9073,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,"Family, Adventure, Drama",Free Willy 2: The Adventure Home,30000000,1995-07-19,"Alcor Films, Donner/Shuler-Donner Productions, Regency Enterprises, Warner Bros. Pictures, Canal+, Warner Bros. Family Entertainment"
4428,254191,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Horror, Science Fiction",Honeymoon,9318,2014-09-12,Fewlas Entertainment
4429,16395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Horror, Thriller",Inferno,0,1980-02-07,Produzioni Intersound
4430,10540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Science Fiction, Action",Outland,17374595,1981-05-22,"The Ladd Company, Outland Productions, Pinewood Studios, Warner Bros. Pictures"
4431,14292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama, History",Miracle,64445708,2004-02-06,Walt Disney Pictures
4432,8851,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Horror, Science Fiction",The Blob,4000000,1958-09-10,"Tonylyn Productions Inc., Valley Forge Films, Fairview Productions"
4433,11676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy, Crime",Nothing to Lose,44480039,1997-07-18,"Touchstone Pictures, O Entertainment"
4434,11533,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Adventure, Family, Fantasy",Jason and the Argonauts,0,1963-06-19,"Morningside Productions, Columbia Pictures"
4435,9651,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Adventure, Fantasy, Action, Science Fiction",Supergirl,14296438,1984-07-01,"St. Michael Finance Limited, Artistry Limited, Investors In Industry PLC, Robert Fleming Leasing Limited, DC Comics"
4436,14047,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Drama,The Great Debaters,30226144,2007-12-25,"Marshall Production, The Weinstein Company, Harpo Films"
4437,41201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Animation, Drama",The Illusionist,6007194,2010-06-16,"Django Films, CinéCinéma, Canal+, France 3, France 3 Cinéma, Ciné B, Pathé, Sony Pictures Classics, Allied Filmmakers"
4438,11393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Drama,The Natural,47951979,1984-05-11,TriStar Pictures
4439,9605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Thriller, Drama",Single White Female,48017402,1992-08-14,Columbia Pictures
4440,12569,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Comedy,Extract,10848783,2009-09-03,Miramax
4441,632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy, War, Mystery, Drama",Stalag 17,0,1953-05-29,Paramount
4442,3110,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Drama, Western",Shane,20000000,1953-04-23,Paramount
4443,39486,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,Drama,Secretariat,60321861,2010-08-20,"Walt Disney Pictures, Fast Track Productions, Mayhem Pictures"
4444,13550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Horror,The Changeling,12000000,1980-03-28,Chessman Park Productions
4445,13041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Action, Adventure, Drama, Western",El Topo,0,1970-12-18,Producciones Panicas
4446,41479,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy, Drama",The Joneses,7022728,2010-04-16,"Echo Lake Entertainment, Premiere Picture, 20th Century Fox"
4447,9280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Mystery, Crime, Thriller",Femme Fatale,16830252,2002-04-30,"Epsilon Motion Pictures, Quinta Communications"
4448,524247,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Thriller,The Intruder,40600000,2019-05-03,"Hidden Empire Film Group, Screen Gems"
4449,14248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Animation, Comedy, Family, Fantasy, Horror",Igor,30700000,2008-09-19,"Exodus Film Group, Exodus Productions, Metro-Goldwyn-Mayer, The Weinstein Company, CNC, Sparx Animation Studios"
4450,13668,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy, Drama, Romance",Catch and Release,16162580,2006-10-20,"Relativity Media, Columbia Pictures"
4451,17887,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Comedy, Romance",Barefoot in the Park,30000000,1967-05-25,"Nancy Enterprises Inc. (I), Paramount, Hal Wallis Productions"
4452,10723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy, Crime, Action",Bulletproof,22611954,1996-09-06,Universal Pictures
4453,11943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Adventure, Western",Jeremiah Johnson,44700000,1972-09-10,"Sanford Productions (III), Warner Bros. Pictures"
4454,9423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Horror, Action, Science Fiction",Virus,30700000,1999-01-14,"Universal Pictures, Mutual Film Company, Dark Horse Entertainment, Valhalla Motion Pictures, Tele München Fernseh Produktionsgesellschaft (TMG), UGC PH, BBC Film, Marubeni, TOHO-TOWA"
4455,13820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Comedy, Science Fiction",Repo Man,2300000,1984-02-20,"Universal Pictures, Edge City"
4456,8053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Adventure, Crime, Drama, Mystery, Western",The Three Burials of Melquiades Estrada,12036149,2005-11-17,"EuropaCorp, The Javelina Film Company"
4457,534259,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama, Comedy",Blinded by the Light,18144644,2019-08-09,"New Line Cinema, Bend It Films, Ingenious Media, Levantine Films, Rakija Films, Warner Bros. Pictures, Cornerstone Films"
4458,81481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,Drama,Silenced,31500000,2011-09-22,"Sangeori Pictures, Fantagio, CJ Entertainment"
4459,19724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Comedy, Family",Imagine That,23000000,2009-06-19,"Internationale Filmproduktion Stella-del-Sud Third, Paramount, Nickelodeon Movies, di Bonaventura Pictures, Goldcrest"
4460,11868,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Horror,Dracula,3500000,1958-05-22,Hammer Film Productions
4461,10067,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy, Family",The Shaggy Dog,87134280,2006-03-09,"Walt Disney Pictures, Mandeville Films, Boxing Cat Films"
4462,24929,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Horror, Comedy",Return of the Living Dead Part II,9205924,1988-01-15,Greenfox
4463,3001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Comedy, Crime, Romance",How to Steal a Million,4400000,1966-07-13,"World Wide Productions, 20th Century Fox"
4464,798286,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy, Adventure, Fantasy",Beau Is Afraid,10000000,2023-04-14,"A24, Square Peg, IPR.VC, Access Entertainment"
4465,27936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action, Comedy, Crime",Micmacs,14000000,2009-10-28,"Epithète Films, Tapioca Films, Warner Bros. Entertainment France, France 2 Cinéma, France 3 Cinéma, OCS, France 2, France 3, La Région Île-de-France"
4466,11856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Action, Adventure, Comedy, Drama",Air America,57700000,1990-08-10,"IndieProd Company Productions, Carolco Pictures"
4467,1847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mystery, Crime",The Long Goodbye,959000,1973-03-07,"E-K-Corporation, United Artists, Lion's Gate Films"
4468,390497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Thriller, Adventure",Tunnel,52444295,2016-08-10,"BA Entertainment, Showbox"
4469,43552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mystery, Horror, Thriller",Vanishing on 7th Street,1671196,2010-09-11,"Herrick Entertainment, Circle of Confusion, Forest Park Pictures, Mandalay Vision"
4470,11176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Comedy, Adventure, Music, Family",The Muppet Movie,65200000,1979-06-22,"ITC Entertainment, The Jim Henson Company"
4471,17898,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Horror,Silver Bullet,12400000,1985-10-10,"International Film Corporation (II), Famous Films (II), Dino De Laurentiis Company, Paramount"
4472,11352,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"Romance, Fantasy, Drama",Always,74134790,1989-12-22,"Amblin Entertainment, Universal Pictures, United Artists"
4473,57876,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Horror, Science Fiction, Mystery",Area 51,7556,2015-05-15,"Insurge Pictures, Blumhouse Productions, Aramid Entertainment Fund, IM Global, Incentive Filmed Entertainment, Room 101, Solana Films"
4474,81390,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Adventure, Action, Thriller, Crime",A Lonely Place to Die,25345000,2011-04-09,"Carnaby International, Eigerwand Pictures, Molinare Studios"
4475,8738,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"War, Action, Science Fiction",The Final Countdown,16647800,1980-01-31,Bryna Productions
4476,4169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"Drama, Thriller, Crime, History",Breach,40953935,2007-02-12,"Universal Pictures, Sidney Kimmel Entertainment, Intermedia Films, Outlaw Productions, Mandate International, Metro-Goldwyn-Mayer"
4477,6072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Drama, Thriller",One Eight Seven,5716080,1997-07-29,Icon Entertainment International
